ID,Director_id,DVDList_id
23190,0002333,148767
23191,0002334,22637
23192,0002334,45479
23193,0002334,64574
23194,0002334,224656
23195,0002335,19186
23196,0002335,33851
23197,0002335,83052
23198,0002335,113594
23199,0002335,113627
23200,0002335,8928
23201,0002335,162841
23202,0002335,2607
23203,0002335,78403
23204,0002335,98013
23205,0002335,1498
23206,0002335,75384
23207,0002335,78394
23208,0002335,59878
23209,0002335,75965
23210,0002335,77364
23211,0002335,80247
23212,0002335,131281
23213,0002335,65795
23214,0002335,101739
23215,0002336,15464
23216,0002336,184462
23217,0002336,64031
23218,0002336,60502
23219,0002336,129540
23220,0002336,150008
23221,0002336,127985
23222,0002336,217376
23223,0002336,221104
23224,0002336,170406
23225,0002336,187980
23226,0002337,14861
23227,0002337,14868
23228,0002337,10083
23229,0002338,16330
23230,0002339,28000
23231,0002339,27922
23232,0002339,27948
23233,0002339,27997
23234,0002339,27998
23235,0002339,27912
23236,0002339,9091
23237,0002339,12324
23238,0002339,40106
23239,0002339,51033
23240,0002339,78285
23241,0002339,78235
23242,0002339,78293
23243,0002339,78281
23244,0002339,85412
23245,0002339,85108
23246,0002339,108032
23247,0002339,85123
23248,0002339,156767
23249,0002339,190797
23250,0002339,190797
23251,0002339,209757
23252,0002340,32859
23253,0002340,120497
23254,0002341,11341
23255,0002342,12337
23256,0002343,24792
23257,0002343,5181
23258,0002343,38104
23259,0002343,38712
23260,0002343,171864
23261,0002343,189107
23262,0002343,8904
23263,0002343,76210
23264,0002343,204788
23265,0002343,215859
23266,0002343,36020
23267,0002343,20266
23268,0002344,6421
23269,0002345,4297
23270,0002345,41301
23271,0002345,101838
23272,0002345,225416
23273,0002346,42839
23274,0002346,18743
23275,0002346,18759
23276,0002346,98794
23277,0002347,15673
23278,0002347,114162
23279,0002347,16890
23280,0002347,59714
23281,0002347,66595
23282,0002348,31396
23283,0002349,36246
23284,0002350,2269
23285,0002350,23678
23286,0002350,102397
23287,0002350,143767
23288,0002350,143798
23289,0002350,143590
23290,0002350,7573
23291,0002350,113963
23292,0002350,143737
23293,0002350,7575
23294,0002350,113968
23295,0002350,7571
23296,0002350,104963
23297,0002350,143774
23298,0002350,3487
23299,0002350,102390
23300,0002350,102392
23301,0002350,157952
23302,0002350,14009
23303,0002350,47533
23304,0002351,43357
23305,0002351,43365
23306,0002351,48477
23307,0002351,68594
23308,0002351,68656
23309,0002351,21132
23310,0002352,22634
23311,0002353,7192
23312,0002354,38178
23313,0002354,28417
23314,0002354,141779
23315,0002354,187402
23316,0002354,187402
23317,0002354,200555
23318,0002355,2076
23319,0002355,73302
23320,0002355,73347
23321,0002355,212429
23322,0002355,5380
23323,0002355,39420
23324,0002355,42218
23325,0002355,74844
23326,0002356,28848
23327,0002356,32968
23328,0002357,21344
23329,0002357,92996
23330,0002358,13076
23331,0002358,66110
23332,0002358,199608
23333,0002359,30678
23334,0002360,8158
23335,0002360,94758
23336,0002360,173821
23337,0002360,13481
23338,0002360,133465
23339,0002360,218767
23340,0002360,24077
23341,0002360,86457
23342,0002360,43067
23343,0002360,130780
23344,0002360,177743
23345,0002360,91101
23346,0002360,177638
23347,0002360,149709
23348,0002361,13762
23349,0002361,70928
23350,0002361,70964
23351,0002361,11811
23352,0002361,11812
23353,0002361,83089
23354,0002361,67375
23355,0002361,67382
23356,0002361,71110
23357,0002361,74693
23358,0002361,78398
23359,0002361,80586
23360,0002361,83842
23361,0002361,91521
23362,0002361,106102
23363,0002361,111264
23364,0002361,111822
23365,0002361,116232
23366,0002361,120602
23367,0002361,120629
23368,0002361,126066
23369,0002361,129634
23370,0002361,144557
23371,0002361,163995
23372,0002361,179503
23373,0002361,206862
23374,0002362,12948
23375,0002362,14195
23376,0002362,40645
23377,0002362,114709
23378,0002362,117235
23379,0002362,179382
23380,0002362,23493
23381,0002362,6625
23382,0002362,42241
23383,0002362,4091
23384,0002362,175802
23385,0002362,175811
23386,0002362,14197
23387,0002362,22408
23388,0002362,172559
23389,0002362,23128
23390,0002362,186085
23391,0002362,197
23392,0002362,4599
23393,0002362,126550
23394,0002362,163212
23395,0002362,35083
23396,0002362,152719
23397,0002362,2209
23398,0002362,29635
23399,0002362,17782
23400,0002362,56062
23401,0002362,58240
23402,0002362,91818
23403,0002362,60980
23404,0002362,65071
23405,0002362,65112
23406,0002362,68537
23407,0002362,130962
23408,0002362,130964
23409,0002362,157147
23410,0002362,167540
23411,0002362,177076
23412,0002362,159481
23413,0002362,159484
23414,0002362,114423
23415,0002362,218646
23416,0002362,218651
23417,0002362,226251
23418,0002362,226258
23419,0002363,12676
23420,0002363,164642
23421,0002364,16836
23422,0002364,25108
23423,0002364,30911
23424,0002364,59976
23425,0002364,84712
23426,0002364,139760
23427,0002364,28553
23428,0002364,103314
23429,0002364,2950
23430,0002364,78072
23431,0002364,16446
23432,0002364,28488
23433,0002364,118544
23434,0002364,173649
23435,0002365,5963
23436,0002366,29982
23437,0002366,39336
23438,0002366,159808
23439,0002366,58045
23440,0002366,58050
23441,0002366,66995
23442,0002366,175741
23443,0002366,175847
23444,0002366,192816
23445,0002366,187620
23446,0002367,7408
23447,0002367,26257
23448,0002367,66722
23449,0002367,109609
23450,0002368,1
23451,0002368,210402
23452,0002368,69619
23453,0002368,97698
23454,0002368,128905
23455,0002369,27082
23456,0002369,198810
23457,0002370,17952
23458,0002370,25775
23459,0002370,43939
23460,0002370,7164
23461,0002370,89016
23462,0002370,216446
23463,0002370,216452
23464,0002370,216633
23465,0002370,362
23466,0002370,63462
23467,0002370,13622
23468,0002370,44959
23469,0002370,31413
23470,0002370,122778
23471,0002370,45313
23472,0002370,72486
23473,0002370,57217
23474,0002370,124280
23475,0002370,60543
23476,0002370,161615
23477,0002370,164597
23478,0002370,130494
23479,0002370,134598
23480,0002370,164397
23481,0002370,202059
23482,0002370,220045
23483,0002371,1337
23484,0002371,22153
23485,0002371,35722
23486,0002371,75872
23487,0002371,101320
23488,0002371,101433
23489,0002371,136713
23490,0002371,152648
23491,0002371,2020
23492,0002371,13338
23493,0002371,16841
23494,0002371,17940
23495,0002371,22045
23496,0002371,24664
23497,0002371,29794
23498,0002371,33370
23499,0002371,33371
23500,0002371,43709
23501,0002371,60398
23502,0002371,84704
23503,0002371,106717
23504,0002371,139770
23505,0002371,150219
23506,0002371,154119
23507,0002371,16504
23508,0002371,54696
23509,0002371,110750
23510,0002371,189203
23511,0002371,201340
23512,0002371,73496
23513,0002371,62589
23514,0002371,105900
23515,0002371,130201
23516,0002371,2020
23517,0002371,13338
23518,0002371,16841
23519,0002371,17940
23520,0002371,22045
23521,0002371,24664
23522,0002371,29794
23523,0002371,33370
23524,0002371,33371
23525,0002371,43709
23526,0002371,60398
23527,0002371,84704
23528,0002371,106717
23529,0002371,139770
23530,0002371,150219
23531,0002371,154119
23532,0002371,205589
23533,0002371,201272
23534,0002371,213975
23535,0002371,215614
23536,0002371,220312
23537,0002372,43168
23538,0002372,75431
23539,0002373,2544
23540,0002373,27494
23541,0002373,137700
23542,0002373,186440
23543,0002374,26673
23544,0002374,40684
23545,0002374,49225
23546,0002374,59749
23547,0002374,64528
23548,0002374,82350
23549,0002374,87591
23550,0002374,93554
23551,0002375,1912
23552,0002376,10198
23553,0002377,13589
23554,0002377,96745
23555,0002377,107580
23556,0002378,35055
23557,0002378,59824
23558,0002378,209943
23559,0002378,209882
23560,0002378,4880
23561,0002379,35902
23562,0002379,164295
23563,0002379,182240
23564,0002379,172783
23565,0002379,189932
23566,0002380,41239
23567,0002380,40010
23568,0002380,25157
23569,0002380,42458
23570,0002380,81217
23571,0002381,588
23572,0002381,35578
23573,0002381,52371
23574,0002381,52846
23575,0002381,52911
23576,0002381,52919
23577,0002381,66472
23578,0002381,77727
23579,0002382,39898
23580,0002382,39924
23581,0002382,5297
23582,0002382,13420
23583,0002382,85595
23584,0002382,97407
23585,0002382,115211
23586,0002382,138826
23587,0002383,4514
23588,0002383,101367
23589,0002383,127331
23590,0002383,188192
23591,0002383,214638
23592,0002383,254
23593,0002383,18290
23594,0002383,77663
23595,0002383,109891
23596,0002383,126957
23597,0002383,143146
23598,0002383,186286
23599,0002383,197660
23600,0002383,215181
23601,0002383,222860
23602,0002384,20808
23603,0002385,482
23604,0002385,93088
23605,0002386,4787
23606,0002386,7413
23607,0002387,15449
23608,0002387,44468
23609,0002387,147641
23610,0002387,223642
23611,0002387,217246
23612,0002387,44468
23613,0002387,147641
23614,0002387,223642
23615,0002388,35332
23616,0002388,44813
23617,0002389,1540
23618,0002389,32899
23619,0002389,3207
23620,0002389,30134
23621,0002389,185089
23622,0002389,32983
23623,0002389,51190
23624,0002389,51403
23625,0002389,6516
23626,0002389,125811
23627,0002389,185070
23628,0002389,191374
23629,0002389,16068
23630,0002389,17510
23631,0002389,22372
23632,0002389,131074
23633,0002389,137196
23634,0002389,50341
23635,0002389,39681
23636,0002389,54969
23637,0002389,77144
23638,0002389,73532
23639,0002389,170143
23640,0002389,73532
23641,0002389,170143
23642,0002389,6516
23643,0002389,125811
23644,0002389,185070
23645,0002389,191374
23646,0002390,7574
23647,0002391,9707
23648,0002392,6589
23649,0002392,23878
23650,0002392,5839
23651,0002392,5124
23652,0002392,1768
23653,0002392,1769
23654,0002392,82270
23655,0002392,149311
23656,0002392,200035
23657,0002393,44361
23658,0002394,5381
23659,0002394,168894
23660,0002394,169221
23661,0002394,226737
23662,0002394,226735
23663,0002395,6445
23664,0002395,217495
23665,0002395,12411
23666,0002395,21118
23667,0002395,24059
23668,0002395,97746
23669,0002395,97777
23670,0002395,123810
23671,0002395,123861
23672,0002395,128666
23673,0002395,128727
23674,0002395,154093
23675,0002395,154096
23676,0002395,186637
23677,0002395,186673
23678,0002395,194952
23679,0002395,194987
23680,0002395,194995
23681,0002395,195017
23682,0002396,19511
23683,0002396,11906
23684,0002396,52495
23685,0002396,31125
23686,0002396,69170
23687,0002396,69206
23688,0002396,92421
23689,0002396,92428
23690,0002396,92449
23691,0002397,43364
23692,0002397,18089
23693,0002397,178494
23694,0002397,503
23695,0002397,22732
23696,0002397,103729
23697,0002397,174820
23698,0002398,38311
23699,0002398,42091
23700,0002398,52848
23701,0002399,4208
23702,0002399,54368
23703,0002399,222004
23704,0002399,6832
23705,0002399,89850
23706,0002399,124147
23707,0002399,131087
23708,0002399,163810
23709,0002399,163813
23710,0002399,163824
23711,0002399,163856
23712,0002399,207027
23713,0002400,34798
23714,0002401,23527
23715,0002401,46246
23716,0002401,46249
23717,0002401,53426
23718,0002401,57815
23719,0002401,60151
23720,0002401,105338
23721,0002401,160696
23722,0002401,192240
23723,0002401,229080
23724,0002401,229118
23725,0002401,229127
23726,0002401,85448
23727,0002401,85475
23728,0002401,85483
23729,0002401,94539
23730,0002401,94592
23731,0002401,207396
23732,0002401,207394
23733,0002401,102689
23734,0002401,135725
23735,0002401,136643
23736,0002401,211179
23737,0002401,183835
23738,0002401,198889
23739,0002401,198916
23740,0002401,198930
23741,0002402,34819
23742,0002402,82026
23743,0002403,25031
23744,0002403,39983
23745,0002403,25053
23746,0002403,47301
23747,0002403,35425
23748,0002403,48417
23749,0002403,48473
23750,0002403,53657
23751,0002403,61979
23752,0002403,42940
23753,0002403,66767
23754,0002403,76398
23755,0002403,77965
23756,0002403,78585
23757,0002403,80289
23758,0002403,85605
23759,0002403,88729
23760,0002403,91483
23761,0002403,92391
23762,0002403,96702
23763,0002403,93032
23764,0002403,104329
23765,0002403,152136
23766,0002403,124636
23767,0002403,125448
23768,0002403,133442
23769,0002403,133352
23770,0002403,169389
23771,0002403,195168
23772,0002404,9350
23773,0002404,29495
23774,0002405,40986
23775,0002405,43083
23776,0002405,36653
23777,0002405,43170
23778,0002405,93506
23779,0002405,36502
23780,0002405,43188
23781,0002405,43154
23782,0002405,33887
23783,0002405,43122
23784,0002405,43137
23785,0002405,43169
23786,0002405,164489
23787,0002405,43074
23788,0002405,41354
23789,0002405,43132
23790,0002405,46615
23791,0002405,184964
23792,0002405,31703
23793,0002405,69338
23794,0002405,74714
23795,0002405,40162
23796,0002405,97719
23797,0002405,73383
23798,0002405,85713
23799,0002405,114705
23800,0002405,114698
23801,0002405,125462
23802,0002405,125765
23803,0002405,131293
23804,0002405,131308
23805,0002406,39980
23806,0002406,133318
23807,0002407,38003
23808,0002407,63606
23809,0002407,118024
23810,0002408,22701
23811,0002408,130222
23812,0002409,19194
23813,0002410,18746
23814,0002411,9723
23815,0002412,41389
23816,0002413,28387
23817,0002413,33185
23818,0002413,38901
23819,0002413,55981
23820,0002413,58722
23821,0002413,61556
23822,0002413,79219
23823,0002413,190137
23824,0002413,191557
23825,0002413,45334
23826,0002413,64845
23827,0002413,73958
23828,0002413,95872
23829,0002413,110533
23830,0002413,151201
23831,0002413,172079
23832,0002413,181271
23833,0002413,65284
23834,0002413,202839
23835,0002413,206313
23836,0002413,214509
23837,0002413,115846
23838,0002414,23972
23839,0002414,175717
23840,0002414,9329
23841,0002414,52728
23842,0002414,33254
23843,0002414,40898
23844,0002414,44575
23845,0002414,61105
23846,0002414,63138
23847,0002414,76388
23848,0002414,87544
23849,0002414,137623
23850,0002414,142403
23851,0002414,10704
23852,0002414,13279
23853,0002414,52745
23854,0002414,41260
23855,0002414,70049
23856,0002414,10385
23857,0002414,35358
23858,0002414,67996
23859,0002414,82366
23860,0002414,152622
23861,0002414,84759
23862,0002414,113982
23863,0002414,204431
23864,0002415,12970
23865,0002415,133836
23866,0002415,189394
23867,0002416,1038
23868,0002416,34744
23869,0002416,115153
23870,0002417,30498
23871,0002417,44221
23872,0002417,19395
23873,0002417,31355
23874,0002417,86428
23875,0002418,12484
23876,0002418,73073
23877,0002418,87468
23878,0002418,29304
23879,0002418,29309
23880,0002418,41445
23881,0002418,62404
23882,0002418,110139
23883,0002418,110154
23884,0002418,113239
23885,0002418,164640
23886,0002418,46811
23887,0002418,46822
23888,0002418,50633
23889,0002418,70421
23890,0002418,70230
23891,0002418,84280
23892,0002418,84286
23893,0002418,158962
23894,0002418,182655
23895,0002419,17453
23896,0002419,95885
23897,0002419,177053
23898,0002419,3996
23899,0002419,8402
23900,0002419,23152
23901,0002419,38633
23902,0002419,143532
23903,0002419,83803
23904,0002419,103850
23905,0002420,7509
23906,0002420,12714
23907,0002420,33831
23908,0002420,41477
23909,0002420,54928
23910,0002420,67871
23911,0002420,71802
23912,0002420,142407
23913,0002420,159360
23914,0002420,4601
23915,0002420,38890
23916,0002420,38991
23917,0002420,109616
23918,0002420,155790
23919,0002420,155764
23920,0002420,223792
23921,0002420,97173
23922,0002420,182610
23923,0002420,124890
23924,0002420,204613
23925,0002420,206398
23926,0002421,24221
23927,0002421,21239
23928,0002422,7852
23929,0002422,1791
23930,0002422,178515
23931,0002422,19119
23932,0002422,21368
23933,0002422,20641
23934,0002422,14420
23935,0002422,73551
23936,0002422,76557
23937,0002423,10484
23938,0002423,29996
23939,0002423,45496
23940,0002423,111002
23941,0002423,150275
23942,0002423,26178
23943,0002423,51153
23944,0002423,124792
23945,0002423,141470
23946,0002423,30965
23947,0002423,54192
23948,0002423,142340
23949,0002423,183466
23950,0002423,78101
23951,0002423,115648
23952,0002423,118268
23953,0002423,129918
23954,0002423,10484
23955,0002423,29996
23956,0002423,45496
23957,0002423,111002
23958,0002423,150275
23959,0002423,200559
23960,0002423,216602
23961,0002424,378
23962,0002424,66450
23963,0002424,197705
23964,0002425,4960
23965,0002425,16672
23966,0002425,47818
23967,0002425,101717
23968,0002425,103366
23969,0002425,116421
23970,0002425,27086
23971,0002425,94547
23972,0002425,189403
23973,0002425,209298
23974,0002425,2282
23975,0002425,21131
23976,0002425,137421
23977,0002425,202559
23978,0002425,205855
23979,0002425,1082
23980,0002425,68427
23981,0002425,136891
23982,0002425,167798
23983,0002425,18041
23984,0002425,45586
23985,0002425,46538
23986,0002425,85194
23987,0002425,165746
23988,0002425,68767
23989,0002425,69526
23990,0002425,78298
23991,0002425,81431
23992,0002425,81438
23993,0002425,91730
23994,0002425,192074
23995,0002425,111136
23996,0002425,111992
23997,0002425,113999
23998,0002425,1082
23999,0002425,68427
24000,0002425,136891
24001,0002425,167798
24002,0002425,139881
24003,0002425,139874
24004,0002426,45737
24005,0002426,62657
24006,0002426,62668
24007,0002427,41930
24008,0002428,10073
24009,0002428,45988
24010,0002428,209924
24011,0002429,25693
24012,0002429,41100
24013,0002429,94890
24014,0002429,106979
24015,0002429,109070
24016,0002429,157159
24017,0002429,202671
24018,0002429,202672
24019,0002430,34239
24020,0002430,140286
24021,0002430,9198
24022,0002430,126689
24023,0002430,15287
24024,0002430,26300
24025,0002430,72192
24026,0002430,21316
24027,0002430,61948
24028,0002430,140804
24029,0002430,168825
24030,0002430,168825
24031,0002430,201337
24032,0002431,333
24033,0002431,22459
24034,0002431,4032
24035,0002431,41777
24036,0002431,12610
24037,0002431,42256
24038,0002431,206681
24039,0002432,34852
24040,0002432,147851
24041,0002433,44991
24042,0002433,45021
24043,0002433,49215
24044,0002433,49969
24045,0002433,50001
24046,0002433,50629
24047,0002433,50681
24048,0002433,57388
24049,0002433,57440
24050,0002433,70430
24051,0002433,2808
24052,0002433,116128
24053,0002433,143170
24054,0002433,4199
24055,0002433,24055
24056,0002433,24120
24057,0002433,46690
24058,0002433,46756
24059,0002433,82980
24060,0002433,93779
24061,0002433,102589
24062,0002433,116241
24063,0002433,140759
24064,0002433,158331
24065,0002433,176006
24066,0002433,216218
24067,0002433,20756
24068,0002433,20757
24069,0002433,35668
24070,0002433,80142
24071,0002433,88652
24072,0002433,102239
24073,0002433,102328
24074,0002433,150545
24075,0002433,164700
24076,0002433,172962
24077,0002433,182398
24078,0002433,188299
24079,0002433,218698
24080,0002433,79282
24081,0002433,79296
24082,0002433,148840
24083,0002433,150392
24084,0002433,150385
24085,0002433,192447
24086,0002433,4199
24087,0002433,24055
24088,0002433,24120
24089,0002433,46690
24090,0002433,46756
24091,0002433,82980
24092,0002433,93779
24093,0002433,102589
24094,0002433,116241
24095,0002433,140759
24096,0002433,158331
24097,0002433,176006
24098,0002433,216218
24099,0002433,215395
24100,0002433,215443
24101,0002433,215450
24102,0002433,215466
24103,0002433,227383
24104,0002434,989
24105,0002434,62781
24106,0002435,39035
24107,0002435,39399
24108,0002435,40038
24109,0002435,40058
24110,0002435,41557
24111,0002435,43402
24112,0002435,46209
24113,0002435,47707
24114,0002435,49732
24115,0002435,50217
24116,0002435,69315
24117,0002435,69332
24118,0002435,77179
24119,0002435,77191
24120,0002435,87193
24121,0002435,126293
24122,0002435,146494
24123,0002435,200379
24124,0002436,22135
24125,0002436,36743
24126,0002436,36773
24127,0002436,39484
24128,0002436,51166
24129,0002436,61634
24130,0002436,68328
24131,0002436,102122
24132,0002436,161990
24133,0002436,188796
24134,0002437,17486
24135,0002437,210
24136,0002437,29638
24137,0002438,37726
24138,0002438,74
24139,0002438,1003
24140,0002439,14325
24141,0002439,23865
24142,0002439,23866
24143,0002439,129457
24144,0002439,18910
24145,0002439,75319
24146,0002439,25985
24147,0002440,25906
24148,0002440,7377
24149,0002440,77825
24150,0002440,65504
24151,0002441,11092
24152,0002442,19222
24153,0002443,36751
24154,0002443,48204
24155,0002443,66112
24156,0002443,127700
24157,0002443,44102
24158,0002443,1476
24159,0002443,7117
24160,0002443,62747
24161,0002443,193574
24162,0002443,39379
24163,0002443,59735
24164,0002443,62151
24165,0002443,78253
24166,0002443,116956
24167,0002443,150150
24168,0002443,102037
24169,0002443,200564
24170,0002443,201465
24171,0002443,201833
24172,0002443,220217
24173,0002444,1943
24174,0002444,4748
24175,0002445,326
24176,0002445,35979
24177,0002446,43145
24178,0002446,43214
24179,0002446,163083
24180,0002446,18485
24181,0002446,18482
24182,0002446,64997
24183,0002446,76366
24184,0002446,106257
24185,0002446,76395
24186,0002446,121306
24187,0002446,123859
24188,0002446,126484
24189,0002446,168302
24190,0002447,10304
24191,0002448,15050
24192,0002448,145717
24193,0002448,145717
24194,0002448,174061
24195,0002448,198003
24196,0002449,2240
24197,0002449,25671
24198,0002449,13606
24199,0002449,11602
24200,0002449,16731
24201,0002449,16732
24202,0002449,16733
24203,0002449,16734
24204,0002449,17882
24205,0002449,17883
24206,0002449,17884
24207,0002449,17885
24208,0002449,19216
24209,0002449,19217
24210,0002449,19218
24211,0002449,19219
24212,0002449,21039
24213,0002449,21040
24214,0002449,21041
24215,0002449,21042
24216,0002449,23019
24217,0002449,23020
24218,0002449,23021
24219,0002449,23578
24220,0002449,23579
24221,0002449,23580
24222,0002449,23988
24223,0002449,23989
24224,0002449,23990
24225,0002449,23991
24226,0002449,25120
24227,0002449,25138
24228,0002449,87546
24229,0002449,87566
24230,0002449,51917
24231,0002449,51963
24232,0002449,51989
24233,0002449,101431
24234,0002449,139015
24235,0002450,18025
24236,0002450,202402
24237,0002450,60759
24238,0002450,60821
24239,0002450,164916
24240,0002450,225065
24241,0002450,115830
24242,0002450,115839
24243,0002450,158713
24244,0002450,158712
24245,0002451,43016
24246,0002451,88868
24247,0002451,123643
24248,0002451,82673
24249,0002452,42715
24250,0002453,7072
24251,0002454,7432
24252,0002454,8184
24253,0002454,24598
24254,0002454,43876
24255,0002454,49618
24256,0002454,65783
24257,0002454,120454
24258,0002454,138979
24259,0002455,6840
24260,0002455,1630
24261,0002455,27240
24262,0002455,41431
24263,0002455,73738
24264,0002456,37214
24265,0002456,134854
24266,0002456,174932
24267,0002456,207444
24268,0002456,224725
24269,0002456,224759
24270,0002456,224931
24271,0002456,224941
24272,0002456,224942
24273,0002457,10258
24274,0002458,5763
24275,0002459,17908
24276,0002459,16891
24277,0002459,20932
24278,0002459,30934
24279,0002459,58849
24280,0002459,60750
24281,0002459,150126
24282,0002459,22973
24283,0002459,1528
24284,0002459,35842
24285,0002459,64789
24286,0002459,26162
24287,0002459,21412
24288,0002459,28849
24289,0002459,16490
24290,0002459,24793
24291,0002459,57625
24292,0002459,61832
24293,0002459,61861
24294,0002459,159581
24295,0002459,65733
24296,0002459,68091
24297,0002459,112565
24298,0002459,68254
24299,0002459,194616
24300,0002459,74489
24301,0002459,75198
24302,0002459,113119
24303,0002459,77402
24304,0002459,78502
24305,0002459,128398
24306,0002459,210424
24307,0002459,92937
24308,0002459,107043
24309,0002459,108475
24310,0002459,115831
24311,0002459,131393
24312,0002459,153348
24313,0002459,121346
24314,0002459,144058
24315,0002459,143980
24316,0002459,182256
24317,0002459,200049
24318,0002459,215611
24319,0002459,220950
24320,0002460,10602
24321,0002461,27907
24322,0002461,14203
24323,0002461,20940
24324,0002462,10569
24325,0002463,22497
24326,0002463,70282
24327,0002463,165042
24328,0002463,61163
24329,0002463,64247
24330,0002463,66549
24331,0002463,70285
24332,0002463,179691
24333,0002464,292
24334,0002464,293
24335,0002464,294
24336,0002464,3170
24337,0002464,7506
24338,0002464,11613
24339,0002464,13610
24340,0002464,13767
24341,0002464,24268
24342,0002464,25643
24343,0002464,27992
24344,0002464,29062
24345,0002464,29230
24346,0002464,30885
24347,0002464,31023
24348,0002464,32961
24349,0002464,36309
24350,0002464,40921
24351,0002464,40929
24352,0002464,40935
24353,0002464,42936
24354,0002464,49234
24355,0002464,50602
24356,0002464,51295
24357,0002464,54618
24358,0002464,58719
24359,0002464,58854
24360,0002464,58904
24361,0002464,58908
24362,0002464,59278
24363,0002464,59368
24364,0002464,59929
24365,0002464,60324
24366,0002464,60857
24367,0002464,62176
24368,0002464,67991
24369,0002464,68669
24370,0002464,88743
24371,0002464,106276
24372,0002464,107686
24373,0002464,110997
24374,0002464,137621
24375,0002464,145666
24376,0002464,150003
24377,0002464,153973
24378,0002464,174678
24379,0002464,196151
24380,0002464,72480
24381,0002465,5447
24382,0002465,57638
24383,0002465,65432
24384,0002465,72286
24385,0002465,226889
24386,0002465,114714
24387,0002465,115558
24388,0002465,121689
24389,0002465,161369
24390,0002465,182225
24391,0002465,227233
24392,0002466,25730
24393,0002466,61076
24394,0002466,156496
24395,0002466,7732
24396,0002466,7733
24397,0002466,102986
24398,0002466,126078
24399,0002466,169108
24400,0002466,117109
24401,0002466,155788
24402,0002466,155771
24403,0002467,33950
24404,0002468,26136
24405,0002468,199575
24406,0002468,216890
24407,0002468,17127
24408,0002468,59973
24409,0002468,150181
24410,0002468,58052
24411,0002468,61008
24412,0002468,102866
24413,0002468,151671
24414,0002468,200457
24415,0002468,213723
24416,0002469,5364
24417,0002469,27687
24418,0002469,297
24419,0002469,32052
24420,0002469,33979
24421,0002469,37258
24422,0002469,6645
24423,0002469,11995
24424,0002469,70536
24425,0002469,47635
24426,0002469,78425
24427,0002469,143888
24428,0002470,24353
24429,0002471,35099
24430,0002471,56374
24431,0002471,56432
24432,0002471,2333
24433,0002471,7834
24434,0002471,24225
24435,0002471,57421
24436,0002471,57457
24437,0002471,61134
24438,0002471,61140
24439,0002471,61244
24440,0002471,74326
24441,0002471,142222
24442,0002471,162876
24443,0002471,162895
24444,0002471,196315
24445,0002471,218666
24446,0002471,5334
24447,0002471,35617
24448,0002471,49503
24449,0002471,162931
24450,0002471,162956
24451,0002471,212373
24452,0002471,4186
24453,0002471,35611
24454,0002471,161612
24455,0002471,165087
24456,0002471,29659
24457,0002471,92427
24458,0002471,153473
24459,0002471,227365
24460,0002471,31827
24461,0002471,66835
24462,0002471,91502
24463,0002471,94583
24464,0002471,110466
24465,0002471,123191
24466,0002471,149673
24467,0002471,149719
24468,0002471,62682
24469,0002471,62689
24470,0002471,68384
24471,0002471,202975
24472,0002471,204877
24473,0002471,171146
24474,0002471,171262
24475,0002472,3535
24476,0002472,19220
24477,0002472,10300
24478,0002472,17723
24479,0002472,23105
24480,0002472,73048
24481,0002472,199805
24482,0002472,202520
24483,0002472,202581
24484,0002472,205956
24485,0002472,222204
24486,0002472,126846
24487,0002472,126858
24488,0002472,126859
24489,0002472,157567
24490,0002472,157617
24491,0002473,27877
24492,0002473,92705
24493,0002473,2468
24494,0002473,15035
24495,0002473,15036
24496,0002473,49683
24497,0002473,69692
24498,0002473,89885
24499,0002473,113523
24500,0002473,121234
24501,0002473,137316
24502,0002473,137331
24503,0002473,137443
24504,0002473,143834
24505,0002473,163844
24506,0002473,163879
24507,0002473,163940
24508,0002473,163947
24509,0002473,187004
24510,0002473,187018
24511,0002473,187035
24512,0002473,187041
24513,0002473,66314
24514,0002473,103492
24515,0002473,112245
24516,0002473,203521
24517,0002473,204182
24518,0002473,204226
24519,0002473,206405
24520,0002474,35242
24521,0002474,36852
24522,0002474,161251
24523,0002474,181326
24524,0002475,1105
24525,0002476,20967
24526,0002477,32425
24527,0002477,24403
24528,0002477,28554
24529,0002477,8197
24530,0002477,8198
24531,0002477,9776
24532,0002477,10483
24533,0002477,29806
24534,0002477,31158
24535,0002477,31310
24536,0002477,35535
24537,0002477,49126
24538,0002477,58579
24539,0002477,59964
24540,0002477,82384
24541,0002477,142939
24542,0002477,191783
24543,0002477,17132
24544,0002477,45268
24545,0002477,55940
24546,0002477,58424
24547,0002477,138552
24548,0002477,153353
24549,0002477,57599
24550,0002477,58984
24551,0002477,74373
24552,0002477,122833
24553,0002477,127397
24554,0002477,127388
24555,0002477,151160
24556,0002477,199955
24557,0002477,199979
24558,0002477,200427
24559,0002477,200397
24560,0002477,200513
24561,0002477,200579
24562,0002477,203495
24563,0002477,204100
24564,0002477,204170
24565,0002477,204478
24566,0002477,209402
24567,0002477,213964
24568,0002477,216016
24569,0002477,217647
24570,0002477,217634
24571,0002477,219958
24572,0002477,223867
24573,0002477,223971
24574,0002477,226418
24575,0002478,41063
24576,0002479,33717
24577,0002479,34762
24578,0002479,171809
24579,0002480,16116
24580,0002480,29658
24581,0002480,58454
24582,0002480,142313
24583,0002480,147429
24584,0002480,206772
24585,0002480,208915
24586,0002480,222467
24587,0002480,222502
24588,0002480,222586
24589,0002480,222588
